"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000085117",3114.20548141785,1.42947650463429,0.0547746238047405,26.097422589885,3.8998582473509e-150,3.56994477325823e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726947101,0.0591378479276276,26.0883228513673,4.94672752445683e-150,4.50030063305214e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820343235,0.0559766931398638,26.0843955141132,5.4812122727185e-150,4.95595745247394e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909645385,0.0653660673344004,-25.9893116678262,6.54084648582343e-149,5.87798753097961e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605824e-148,1.15119538589372e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842832,0.0766078877398298,-25.9197899460676,3.98507948376284e-148,3.5380783994998e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812507266,0.120040919908213,-25.8986529547575,6.89649728868447e-148,6.08626209824142e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232893399,0.0832907838824378,25.867475709858,1.54742484470402e-147,1.35749686674094e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759514725,0.0467677329196833,-25.850677800087,2.39077662944124e-147,2.08492698016006e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413992701,0.0563313182849247,25.8080972395079,7.19288029826836e-147,6.23580410799289e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183027889,0.0411586154534262,-25.7219981434231,6.63385195900157e-146,5.71752691062954e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824099341,0.0683097887133917,-25.6700873186808,2.52317345666558e-145,2.16200758164751e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102386,0.0516721528192993,25.6470227911403,4.56407588653256e-145,3.88817054426109e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.988251215382308,0.0385656401946705,-25.625173351041,7.99806922832891e-145,6.7744565682248e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.0413543185472115,-25.5807782601063,2.49675089281868e-144,2.1026922661921e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603991,0.0634674454083277,25.5755177413668,2.85693568386317e-144,2.39235898345315e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726314,0.124227297553714,-25.5096725894156,1.53970462146488e-143,1.28204331701409e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762592484,0.0405808196140993,25.4710879611144,4.12322866148576e-143,3.41394067488635e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839027133,0.0710165913486681,25.4605065652062,5.40062364909292e-143,4.4466140413593e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394133614,0.0634210243025252,25.4409946714136,8.88061742476595e-143,7.27125220034448e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730730551,0.0499551214530809,-25.3064604895989,2.7118209639046e-141,2.20811145668652e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399915,25.2185782536161,2.50585474863406e-140,2.02919160908619e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288221884,0.0943256734040091,-25.2136326875962,2.8392312329291e-140,2.28658961261798e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.5595041545844,0.062049108488184,-25.1333853552687,2.1473466497851e-139,1.71997798502896e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424648423,0.0559821200993368,25.1073779269192,4.1312562833803e-139,3.29115973537615e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411635243,0.0786211036151995,-25.0978938938597,5.24372642260868e-139,4.15494838797886e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311381307,0.0764403453832984,25.0604978850818,1.34150959641088e-138,1.05728173432639e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345280772,0.070204511768018,25.037756243018,2.37348380727867e-138,1.86065980594005e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017854898,0.0556427615880902,-24.9831269849575,9.32629692319905e-138,7.27253778064061e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774580574,0.0455250137237913,24.8809973496787,1.19488926265178e-136,9.26856734366421e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.0885452911283456,-24.8118167468877,6.68401138799569e-136,5.15753716420317e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346002,0.102393456215421,-24.7804970868624,1.45499059386706e-135,1.11685684231316e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903778714,0.0461089576742363,24.7366042374114,4.32101302605096e-135,3.29964196776886e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125928,-24.7333816227709,4.68015432625189e-135,3.55546981754125e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131592,0.0797054373326916,24.7163456753019,7.13654915791574e-135,5.39376725586472e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397139474,0.0471548203527776,24.7127221072342,7.80629363647802e-135,5.86985487828638e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612065382,0.058775422207129,24.6694292649072,2.27741200673438e-134,1.70378163224626e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.103319860091497,-24.6318466489298,5.76033024218696e-134,4.28766399542179e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720344775,0.0674223905740276,-24.5846697118786,1.84275696280725e-133,1.3647513627062e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459286833,0.0647776273810738,-24.564261724307,3.04531979234102e-133,2.24409615497609e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310964165,0.163786564865168,24.4863985818569,2.06226406106716e-132,1.51212177771183e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618883,-24.4189489884827,1.07604412931688e-131,7.85086058310507e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.488839128071,0.0610140106354482,-24.4015942004967,1.64482691109225e-131,1.19416054264421e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831175929,-24.3960357787878,1.88415815039763e-131,1.36121190296864e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192012,0.0735280592058837,-24.3797177741457,2.80698084936732e-131,2.01801384185247e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540596341,0.077715267358609,-24.3726293473735,3.33738651044461e-131,2.38768943645304e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.087871494686789,-24.3407497435157,7.26431584751862e-131,5.17205251018016e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.0867969772173,0.0858107006219399,-24.3186101744024,1.24600769057772e-130,8.82868333833383e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561627751,0.0431513606011128,24.2679628565525,4.27341049274082e-130,3.01347004028776e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601863988,0.101351264240865,-24.2007441842142,2.18494907928058e-129,1.53341807287796e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895932619,0.0747810993713965,24.1758809983168,3.99089474607541e-129,2.78757378045779e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573293469,0.079896534528753,-24.1466760018284,8.09179149952308e-129,5.62532184528166e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284647467,0.0518521047389724,-24.1198086899385,1.54924839806401e-128,1.07196351599377e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120067571,0.084508026003624,24.1166584649405,1.67176163517116e-128,1.15132817659591e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358368587,0.107886183106638,-24.1078468881884,2.06826294980477e-128,1.41777020252198e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183744228,0.0841211179846006,-24.1060970898354,2.15752941399827e-128,1.47211428256975e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724765717,0.0843251897404016,24.0962072414247,2.7393741046995e-128,1.86050209931158e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025659166,0.067923877062538,-24.0934458892107,2.92817095343564e-128,1.9796047482447e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571849,0.106782845563827,-24.0918452971997,3.04349548089757e-128,2.0481751779666e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364530134,0.0533739685849146,-24.0742160847407,4.65667215933494e-128,3.11954701292174e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420879553,0.0634942650784573,24.0053839021861,2.44313318998124e-127,1.62927135538206e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757768884,0.0612758541366746,24.0015842848708,2.67685637935074e-127,1.77709501436357e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997390529,0.0505707419038461,23.9114541013551,2.32800746904137e-126,1.53857282864268e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838805345,0.0507353267391967,-23.9067818423329,2.60365719473328e-126,1.71306695249906e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634828,0.200589345256416,23.8923338137521,3.67966235779124e-126,2.41026061462788e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643111729,0.0773561322366632,23.8499053374708,1.01493274487743e-125,6.61861893539981e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627952378,0.0645646598443168,-23.8228821035006,1.93496363715339e-125,1.25627727243906e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045988501,0.0628971093232686,-23.8050758770101,2.95905732191725e-125,1.91274503554458e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080744,0.101650558311384,-23.7816842422271,5.16764191074908e-125,3.32579504282183e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.1191699601151,0.0470619449342595,23.7807842765202,5.27963243403378e-125,3.38309664403434e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258396431,0.0523204597134581,23.7035872917856,3.31128581499102e-124,2.11262901910553e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105909421,0.0680399171084908,23.6786158414229,5.98938098355541e-124,3.80480590239826e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343323,0.128306142161086,-23.6338507444651,1.7302435235318e-123,1.09443472316788e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.91282715522901,0.038634564800773,-23.6272146440937,2.02456847862867e-123,1.27513206145424e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485233,0.0512947020221179,-23.6106189744531,2.99824904873928e-123,1.88034870129019e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.9472699787068,0.0824915531531281,-23.6056893618199,3.36899873846024e-123,2.10391116133166e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253928495,0.0923899176710865,-23.6003299304521,3.82416658739243e-123,2.37808300274218e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.5896753312423,0.0673979767652245,-23.5863954311242,5.31583850898956e-123,3.2917994935079e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072912001,0.0411329191809973,-23.5554658459451,1.10346175312099e-122,6.80452691108666e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289193018338,0.0497935161206686,-23.5551136284695,1.11267137770513e-122,6.83272948525758e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802001638,0.047921695200514,-23.5103957675582,3.19309817489232e-122,1.95269215359182e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426747886,0.0818341350411868,23.4961152398217,4.46931865119565e-122,2.72185199509593e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160809295,0.0741982441909041,23.485213526206,5.77643601323986e-122,3.50342032770079e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399599,0.135565738264643,-23.4844934623598,5.87512907687387e-122,3.54867427602324e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.987803436205794,0.0420932441058288,23.4670303320482,8.85896130290318e-122,5.32911721151784e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208683856,0.116590496909277,-23.4610209180857,1.02030812325367e-121,6.11272403272872e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.673011799603,0.0713119456670543,-23.460470527814,1.03359250749697e-121,6.16724144756693e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973686295,0.0508599229830153,-23.4485163743015,1.3687898911034e-121,8.13436508672657e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309724345,0.0643482369913398,23.4353444282616,1.86500320356193e-121,1.10387217727292e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336956978,0.0663293028086176,-23.3898639647425,5.41955875575691e-121,3.19493827769381e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501666739,0.140991825566644,23.3794761038064,6.91279269505414e-121,4.05899357528717e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686026017,0.0524738517126903,-23.373486417113,7.95377616578446e-121,4.65169655283061e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372457197,0.0699908947567707,23.3296592399115,2.21746633182652e-120,1.29173987345689e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.7549194764827,0.0752295058971865,-23.3275422396245,2.32993955021489e-120,1.35191531854595e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163022116,0.134608555726557,23.3038800044288,4.04934575450664e-120,2.34036304823211e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047367434,0.129060251774159,-23.2771936547225,7.54765072735835e-120,4.34520611014873e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000114796",586.82411052868,2.29706369421062,0.0986860203283337,23.2764852262576,7.67337582448076e-120,4.40039738915165e-118,"KLHL24","54800","kelch like family member 24"
